MaxTemp,mintemp,Rain Value,rainStatus,WindStream,cloud,Label
27.6,26.2,602,0,10.3,2,1
27.7,26.2,617,0,11.4,2,0
28,26.2,615,0,13.9,2,0
28,26.2,676,0,11.4,2,1
28,26.2,652,0,11.4,2,0
28,26.2,601,0,6.9,2,1
28,26.2,642,0,16.1,2,0
29,1000,721,0,17.2,2,1
30,1000,712,0,13.9,2,0
31,1000,738,0,9.2,2,1
32,1000,800,0,9.2,2,0
33,1000,796,0,17.2,2,1
34,1000,796,0,18.3,2,0
35,1000,816,0,15,2,0
36,1000,813,0,11.4,2,1
37,1000,786,0,8.1,2,0
38,1000,816,0,9.2,2,1
39,1000,778,0,11.4,2,0
40,1000,765,0,12.8,2,1
33.3,33.3,762,0,10.3,2,0
33.3,33.3,811,0,11.4,2,1
33.3,32.8,812,0,13.9,2,0
33.3,32.8,802,0,18.3,2,1
33.3,32.8,814,0,10.3,2,0
33.3,32.8,787,0,11.4,2,0
33.3,32.8,776,0,11.4,2,1
33.3,32.8,808,0,12.8,2,0
33.3,32.8,773,0,15.5,2,1
33.3,32.8,781,0,13.9,2,0
33.3,32.8,768,0,17.2,2,1
33.3,32.8,774,0,6.9,2,0
33.3,32.8,776,0,8.1,2,1
33.3,32.8,792,0,10.3,2,0
33.3,32.8,770,0,13.9,2,1
33.3,32.8,769,0,15,2,0
33.3,32.8,766,0,13.9,2,0
33.3,33.3,773,0,9.2,2,1
33.3,33.3,797,0,13.9,2,0
33.3,33.3,816,0,64.4,2,1
33.3,33.3,813,0,10.3,2,0
33.3,33.3,816,0,6.9,2,1
33.3,33.3,802,0,11.4,2,0
33.3,33.3,774,0,6.9,2,1
33.3,33.3,800,0,10.3,2,0
33.3,33.3,740,0,9.2,2,1
33.3,33.3,740,0,9.2,2,0
33.3,33.3,746,0,11.4,2,0
33.3,33.3,717,0,11.4,2,1
33.3,33.3,716,0,9.2,2,0
33.3,33.3,670,0,8.1,2,1
33.3,33.3,723,0,9.2,2,0
33.3,33.3,662,0,6.9,2,1
33.3,33.3,736,0,8.1,2,0
33.3,33.3,667,0,6.9,2,1
33.3,33.3,670,0,5.8,2,0
33.3,33.3,709,0,16.1,2,1
33.3,33.3,712,0,6.9,2,0
33.3,33.3,720,0,11.4,2,0
33.3,33.3,687,0,15,2,1
33.3,33.3,708,0,18.3,2,0
33.3,33.3,716,0,9.2,2,1
33.3,33.3,808,0,5.8,2,0
33.3,33.3,680,0,10.3,2,1
33.3,33.3,692,0,13.9,2,0
33.3,33.3,738,0,10.3,2,1
33.3,33.3,696,0,11.4,2,0
33.3,33.3,687,0,13.9,2,1
33.3,33.3,693,0,11.4,2,0
33.3,33.3,741,0,11.4,2,0
33.3,33.3,729,0,8.1,2,1
33.3,33.3,750,0,13.9,2,0
33.3,33.3,711,0,11.4,2,1
33.3,33.3,718,0,11.4,2,0
33.3,33.3,724,0,11.4,2,1
33.3,33.3,729,0,15,2,0
33.3,33.3,682,0,12.8,2,1
33.3,33.3,711,0,11.4,2,0
33.3,33.3,802,0,9.2,2,1
33.3,33.3,805,0,17.2,2,0
33.3,33.3,786,0,11.4,2,0
33.3,33.3,780,0,5.8,2,1
33.3,33.3,782,0,9.2,2,0
33.3,33.3,823,0,11.4,2,1
33.3,33.3,814,0,9.2,2,0
33.3,33.3,787,0,8.1,2,1
33.3,33.3,741,0,8.1,2,0
33.3,33.3,750,0,11.4,2,1
33.3,33.3,775,0,9.2,2,0
33.3,33.3,753,0,6.9,2,1
33.3,33.3,749,0,9.2,2,0
33.3,33.3,740,0,10.3,2,0
33.3,33.3,708,0,6.9,2,1
33.3,33.3,726,0,5.8,2,0
33.3,33.3,706,0,6.9,2,1
33.3,33.3,687,0,8.1,2,0
33.3,33.3,746,0,11.4,2,1
33.3,33.3,698,0,6.9,2,0
33.3,33.3,792,0,9.2,2,1
33.3,33.3,784,0,10.3,2,0
33.3,33.3,819,0,10.3,2,1
33.3,33.3,792,0,9.2,2,0
33.3,33.3,822,0,8.1,2,0
33.3,33.3,829,0,9.2,2,1
33.3,33.3,814,0,13.9,2,0
33.3,33.3,808,0,11.4,2,1
33.3,33.3,813,0,8.1,2,0
33.3,33.3,814,0,10.3,2,1
33.3,33.3,822,0,9.2,2,0
33.3,33.3,801,0,9.2,2,1
33.3,32.8,808,0,10.3,2,0
33.3,32.8,814,0,10.3,2,1
33.3,32.8,806,0,8.1,2,0
33.3,32.8,807,0,4.7,2,0
33.3,32.8,783,0,9.2,2,1
33.3,32.8,825,0,9.2,2,0
33.3,32.8,811,0,9.2,2,1
33.3,32.8,808,0,32.5,2,0
33.3,32.8,787,0,10.3,2,1
33.3,32.8,782,0,9.2,2,0
33.3,32.8,778,0,9.2,2,1
33.3,32.8,801,0,10.3,2,0
33.3,32.8,782,0,10.3,2,1
33.3,32.8,782,0,9.2,2,0
33.3,32.8,788,0,8.1,2,0
33.3,32.8,793,0,9.2,2,1
33.3,32.8,797,0,11.4,2,0
33.3,32.8,786,0,6.9,2,1
33.3,32.8,831,0,4.7,2,0
33.3,32.8,797,0,6.9,2,1
33.3,32.8,829,0,10.3,2,0
33.3,32.8,820,0,11.4,2,1
33.3,32.8,796,0,13.9,2,0
33.3,32.8,794,0,9.2,2,1
33.3,32.8,808,0,6.9,2,0
33.3,32.8,785,0,9.2,2,0
33.3,32.8,812,0,9.2,2,1
33.3,32.8,806,0,6.9,2,0
33.3,32.8,826,0,6.9,2,1
33.3,32.8,783,0,49.6,2,0
34.3,1000,762,0,8.1,2,1
35.3,1000,766,0,9.2,2,0
36.3,1000,739,0,8.1,2,1
37.3,1000,778,0,10.3,2,0
38.3,0,806,0,9.2,2,1
39.3,1000,798,0,6.9,2,0
40.3,1000,813,0,5.8,2,0
41.3,1000,798,0,6.9,2,1
42.3,1000,796,0,7.9,2,0
33.8,33.8,797,0,,2,1
33.8,33.8,759,0,,2,0
33.8,33.3,759,0,,2,1
33.8,33.3,793,0,,2,0
33.8,33.3,747,0,,2,1
33.8,32.8,762,0,,2,0
33.8,32.8,772,0,,2,1
33.8,32.8,757,0,,2,0
33.8,32.8,773,0,,2,0
33.8,32.8,759,0,,2,1
33.8,32.8,759,0,,2,0
33.8,32.8,792,0,,2,1
33.8,32.8,760,0,,2,0
33.8,32.8,787,0,,2,1
33.8,32.8,754,0,,2,0
33.8,32.8,750,0,,2,1
33.8,32.8,798,0,,2,0
33.8,32.8,780,0,,2,1
33.8,32.8,782,0,,2,0
33.8,32.8,760,0,,2,0
33.8,32.8,794,0,,2,1
33.8,32.8,806,0,,2,0
33.8,32.8,793,0,,2,1
33.8,32.8,782,0,,2,0
33.8,32.8,804,0,,2,1
33.8,32.8,758,0,,2,0
33.8,32.8,773,0,,2,1
33.8,32.8,776,0,,2,0
33.8,32.8,805,0,,2,1
33.8,32.8,798,0,,2,0
33.8,32.8,796,0,,2,0
33.8,32.8,806,0,,2,1
33.8,32.8,768,0,,2,0
33.8,32.8,776,0,,2,1
33.8,32.8,786,0,,2,0
33.8,32.8,805,0,,2,1
33.8,32.8,772,0,,2,0
33.8,32.8,784,0,,2,1
33.8,32.8,782,0,,2,0
33.8,32.8,775,0,,2,1
33.8,32.8,806,0,,2,0
33.8,32.8,761,0,,2,0
33.8,32.8,782,0,,2,1
33.8,32.8,776,0,,2,0
33.8,32.8,794,0,,2,1
33.8,32.8,778,0,,2,0
33.8,32.8,762,0,,2,1
33.8,32.8,785,0,,2,0
33.8,32.8,802,0,,2,1
33.8,32.8,778,0,,2,0
33.8,32.8,776,0,,2,1
33.8,32.8,802,0,,2,0
33.8,32.8,790,0,,2,0
33.8,32.8,769,0,,2,1
33.8,32.8,775,0,,2,0
33.8,32.8,762,0,,2,1
33.8,32.8,771,0,,2,0
33.8,32.8,786,0,,2,1
33.8,32.8,786,0,,2,0
33.8,32.8,783,0,,2,1
33.8,32.8,770,0,,2,0
33.8,32.8,772,0,,2,1
33.8,32.8,760,0,,2,0
33.8,32.8,807,0,,2,0
33.8,32.8,778,0,,2,1
33.8,32.8,778,0,,2,0
33.8,32.8,793,0,,2,1
33.8,32.8,770,0,,2,0
33.8,32.8,796,0,,2,1
33.8,32.8,807,0,,2,0
33.8,32.8,806,0,,2,1
33.8,32.8,766,0,,2,0
33.8,32.8,761,0,,2,1
33.8,32.8,774,0,,2,0
33.8,32.8,770,0,,2,0
33.8,32.8,774,0,,2,1
33.8,32.8,798,0,,2,0
33.8,32.8,775,0,,2,1
33.8,32.8,765,0,,2,0
33.8,32.8,764,0,,2,1
33.8,32.8,762,0,,2,0
33.8,32.8,773,0,,2,1
33.8,32.8,784,0,,2,0
33.8,32.8,795,0,,2,1
33.8,32.8,800,0,,2,0
33.8,32.8,787,0,,2,0
33.8,32.8,813,0,,2,1
34.8,1000,684,0,,2,0
35.8,1000,668,0,,2,1
36.8,1000,721,0,,2,0
37.8,1000,667,0,,2,1
38.8,1000,740,0,,2,0
39.8,1000,754,0,,2,1
28.3,1000,665,0,,2,0
29.3,1000,289,1,,2,1
30.3,1000,786,0,,2,0
31.3,1000,267,1,,2,0
32.3,1000,685,0,,2,1
33.3,33.3,817,0,,2,0
33.3,33.3,818,0,,2,1
33.3,32.8,838,0,,2,0
33.3,32.8,847,0,,2,1
33.3,32.3,832,0,,2,0
33.3,32.3,847,0,,2,1
33.3,32.3,812,0,,2,0
32.3,32.3,776,0,,2,1
32.3,32.3,745,0,,2,0
32.3,32.3,733,0,,2,0
32.3,32.3,736,0,,2,1
32.3,32.3,749,0,,2,0
32.3,31.8,726,0,,2,1
32.3,31.8,754,0,,2,0
32.3,31.8,723,0,,2,1
32.3,31.8,732,0,,2,0
32.3,31.8,762,0,,2,1
32.3,31.8,748,0,,2,0
32.3,31.8,746,0,,2,1
32.3,31.8,768,0,,2,0
32.3,31.8,756,0,,2,0
32.3,31.8,750,0,,2,1
32.3,31.8,746,0,,2,0
32.3,31.8,736,0,,2,1
32.3,31.8,728,0,,2,0
32.3,31.8,766,0,,2,1
32.3,31.8,741,0,,2,0
29.3,29.3,649,0,,2,1
29.3,29.3,820,0,,2,0
29.3,29.3,821,0,,2,1
29.8,29.3,795,0,,2,0
29.8,29.3,793,0,,2,0
29.8,29.3,768,0,,2,1
29.8,29.3,769,0,,2,0
29.8,29.3,778,0,,2,1
29.8,29.3,796,0,,2,0
29.8,29.3,795,0,,2,1
29.8,29.3,766,0,,2,0
29.8,29.3,763,0,,2,1
29.8,29.3,794,0,,2,0
29.8,29.3,784,0,,2,1
29.8,29.3,772,0,,2,0
29.8,29.3,759,0,,2,0
29.8,29.3,822,0,,2,1
29.8,29.3,770,0,,2,0
29.8,29.3,769,0,,2,1
29.8,29.3,766,0,,2,0
29.8,29.3,795,0,,2,1
29.8,29.3,795,0,,2,0
29.8,29.3,759,0,,2,1
29.8,29.3,776,0,,2,0
29.8,29.8,646,0,,2,1
28.9,30.8,620,0,,2,0
28.9,31.8,685,0,,2,0
28.9,29.8,662,0,,2,1
28.9,29.8,716,0,,2,0
28.9,29.8,646,0,,2,1
28.9,29.8,709,0,,2,0
29.3,29.8,708,0,,2,1
29.3,29.8,665,0,,2,0
29.3,29.8,658,0,,2,1
29.3,29.8,655,0,,2,0
29.3,28.9,718,0,,2,1
29.3,28.9,676,0,,2,0
29.3,28.9,656,0,,2,0
29.3,28.9,725,0,,2,1
29.3,28.9,655,0,,2,0
29.3,28.9,689,0,,2,1
29.3,29.3,653,0,,2,0
29.3,29.3,676,0,,2,1
29.3,29.3,726,0,,2,0
29.3,29.3,656,0,,2,1
29.3,29.3,716,0,,2,0
29.3,29.3,725,0,,2,1
29.3,29.3,722,0,,2,0
29.3,29.3,655,0,,2,0
29.3,16.5,661,0,,2,1
29.3,17.5,649,0,,2,0
29.3,18.5,691,0,,2,1
29.3,19.5,687,0,,2,0
29.3,20.5,717,0,,2,1
29.3,16.5,721,0,,2,0
29.3,17.5,687,0,,2,1
29.3,18.5,722,0,,2,0
29.3,19.5,666,0,,2,1
29.3,20.5,694,0,,2,0
29.3,21.5,712,0,,2,0
29.3,22.5,667,0,,2,1
29.3,14.6,676,0,,2,0
29.3,15.6,686,0,,2,1
29.3,16.6,705,0,,2,0
29.3,17.6,778,0,,2,1
29.3,18.6,760,0,,2,0
29.3,19.6,794,0,,2,1
29.3,20.6,784,0,,2,0
29.8,21.6,802,0,,2,1
29.8,22.6,783,0,,2,0
29.8,23.6,788,0,,2,0
29.8,24.6,765,0,,2,1
29.8,25.6,785,0,,2,0
29.8,26.6,797,0,,2,1
29.8,27.6,754,0,,2,0
29.8,28.6,775,0,,2,1
29.8,29.6,783,0,,2,0
29.8,30.6,780,0,,2,1
29.8,22.5,786,0,,2,0
29.8,23.5,780,0,,2,1
29.8,24.5,768,0,,2,0
29.8,25.5,759,0,,2,0
29.8,26.5,763,0,,2,1
29.8,27.5,768,0,,2,0
29.8,28.5,744,0,,2,1
29.8,29.5,763,0,,2,0
29.8,30.5,756,0,,2,1
29.8,20.5,750,0,,2,0
27.1,21.5,785,0,,2,1
27.1,22.5,973,0,,2,0
27.1,23.5,652,0,,2,1
27.1,24.5,484,1,,2,0
27.1,25.5,442,1,,2,0
27.1,26.5,391,1,,2,1
26.7,27.5,802,0,,2,0
26.7,28.5,678,0,,2,1
27.7,29.5,812,0,,2,0
28.7,30.5,702,0,,2,1
34.2,31.5,725,0,,2,0
34.2,32.5,739,0,,2,1
35.2,33.5,667,0,,2,0
36.2,34.5,689,0,,2,1
37.2,16.6,725,0,,2,0
38.2,17.6,725,0,,2,0
39.2,18.6,652,0,,2,1
33.8,19.6,715,0,,2,0
33.8,20.6,716,0,,2,1
33.8,21.6,717,0,,2,0
33.9,22.6,718,0,,2,1
34.2,23.6,719,0,,2,0
34.2,24.6,720,0,,2,1
34.2,25.6,721,0,,2,0
34.2,17.6,722,0,,2,1
34.2,18.6,723,0,,2,0
34.2,19.6,724,0,,2,0
34.2,20.6,725,0,,2,1
34.2,21.6,726,0,,2,0
34.2,22.6,727,0,,2,1
34.2,23.6,728,0,,2,0
34.2,24.6,729,0,,2,1
34.2,25.6,730,0,,2,0
34.2,15.6,731,0,,2,1
34.2,16.6,732,0,,2,0
34.2,17.6,733,0,,2,1
35.2,18.6,734,0,,2,0
36.2,19.6,735,0,,2,0
34.2,20.6,736,0,,2,1
34.2,21.6,737,0,,2,0
34.2,22.6,738,0,,2,1
34.2,20.6,739,0,,2,0
34.2,21.6,740,0,,2,1
34.2,22.6,741,0,,2,0
34.2,23.6,742,0,,2,1
35.2,24.6,743,0,,2,0
35.2,25.6,744,0,,2,1
35.2,26.6,745,0,,2,0
35.2,27.6,746,0,,2,0
35.2,28.6,747,0,,2,1
36.2,29.6,748,0,,2,0
35.6,30.6,749,0,,2,1
35.6,31.6,750,0,,2,0
35.6,32.6,751,0,,2,1
35.6,33.6,752,0,,2,0
35.6,34.6,753,0,,2,1
